Code,Name
099220,SDN
044060,조광ILI
119850,지엔씨에너지
277410,인산가
000850,화천기공
001380,SG글로벌
151910,SBW생명과학
122690,서진오토모티브
204840,지엘팜텍
094840,슈프리마에이치큐
050960,수산아이앤티
148930,에이치와이티씨
025750,한솔홈데코
260970,에스앤디
001550,조비
212560,네오오토
155660,DSR
137080,나래나노텍
004450,삼화왕관
067920,이글루
025440,DH오토웨어
040160,누리플렉스
009180,한솔로지스틱스
047080,한빛소프트
044960,이글벳
318010,팜스빌
142760,비엘
043220,티에스넥스젠
104200,NHN벅스
254120,자비스
067170,오텍
008870,금비
042040,케이피엠테크
094970,제이엠티
052900,KX하이텍
067390,아스트
060230,소니드
096350,대창솔루션
000650,천일고속
059100,아이컴포넌트
047770,코데즈컴바인
286750,나노브릭
097780,에코볼트
032940,원익
115310,인포바인
277070,린드먼아시아
222160,바이옵트로
021820,세원정공
088130,동아엘텍
066900,디에이피
023460,CNH
009835,한화솔루션우
140610,엔솔바이오사이언스
285800,진영
010640,진양폴리
071090,하이스틸
011390,부산산업
337840,유엑스엔
042500,링네트
304840,피플바이오
040350,큐로컴
001620,케이비아이동국실업
009320,대우부품
072470,우리산업홀딩스
377330,이지트로닉스
106190,하이텍팜
359090,씨엔알리서치
290520,신도기연
004780,대륙제관
075970,동국알앤에스
120115,코오롱인더우
016600,큐캐피탈
058110,멕아이씨에스
003925,남양유업우
078590,휴림에이텍
018700,바른손
092780,동양피스톤
069640,한세엠케이
413640,비아이매트릭스
053350,이니텍
227950,엔투텍
001840,이화공영
189330,씨이랩
039020,이건홀딩스
28513K,SK케미칼우
039420,케이엘넷
002220,한일철강
014710,사조씨푸드
270870,뉴트리
002795,아모레G우
008420,문배철강
900100,애머릿지
056700,신화인터텍
143210,핸즈코퍼레이션
064520,테크엘
258830,세종메디칼
168330,내츄럴엔도텍
015260,에이엔피
056730,CNT85
256150,한독크린텍
323350,다원넥스뷰
019180,티에이치엔
139670,키네마스터
019990,에너토크
246960,이노테라피
097870,효성오앤비
049830,승일
037350,성도이엔지
021050,서원
016250,SGC이테크건설
393210,토마토시스템
204020,그리티
263540,어스앤에어로스페이스
038060,루멘스
053620,태양
131100,티엔엔터테인먼트
009770,삼정펄프
065060,지엔코
023350,한국종합기술
109820,진매트릭스
039980,리노스
034940,조아제약
000157,두산2우B
126640,화신정공
115610,이미지스
196450,코아시아씨엠
066360,체리부로
299170,더블유에스아이
006980,우성
078935,GS우
096610,알에프세미
005750,대림B&Co
032680,소프트센
220180,핸디소프트
084180,수성샐바시온
022220,TKG애강
020760,일진디스플
072990,에이치시티
307870,비투엔
357880,비트나인
221800,유투바이오
376290,씨유테크
291650,압타머사이언스
099390,브레인즈컴퍼니
267790,배럴
052670,제일바이오
069730,DSR제강
110020,전진바이오팜
227610,아우딘퓨쳐스
004590,한국가구
247660,나노씨엠에스
003310,대주산업
037230,한국팩키지
007720,대명소노시즌
137940,넥스트아이
363250,진시스템
049800,우진플라임
263810,상신전자
014990,인디에프
307280,원바이오젠
419120,산돌
290120,대유에이피
065370,위세아이텍
115180,큐리언트
037030,파워넷
068330,일신바이오
003560,IHQ
056360,코위버
003080,성보화학
299660,셀리드
028080,휴맥스홀딩스
109080,옵티시스
001275,부국증권우
351320,에스에이티이엔지
133750,메가엠디
099520,ITX-AI
200780,비씨월드제약
064090,웨스트라이즈
010280,쌍용정보통신
005360,모나미
140520,대창스틸
033250,체시스
053950,경남제약
199730,바이오인프라
031310,아이즈비전
009620,삼보산업
134790,시디즈
080520,오디텍
062860,티엘아이
208640,썸에이지
100660,서암기계공업
303030,지니틱스
052600,한네트
246690,TS인베스트먼트
33637K,솔루스첨단소재1우
238120,얼라인드
069540,라이트론
012160,영흥
290380,대유
039610,화성밸브
900310,컬러레이
406820,뷰티스킨
052300,씨티프라퍼티
357250,미래에셋맵스리츠
311390,네오크레마
083550,케이엠
118000,에스메디
046940,우원개발
007770,한일화학
087600,픽셀플러스
033200,모아텍
123700,SJM
452300,캡스톤파트너스
368970,오에스피
276730,제주맥주
147760,피엠티
006805,미래에셋증권우
050860,아세아텍
088290,이원컴포텍
011230,삼화전자
169330,엠브레인
025530,SJM홀딩스
036170,클라우드에어
100030,인지소프트
090370,메타랩스
263920,휴엠앤씨
335810,프리시젼바이오
127120,디엔에이링크
024120,KB오토시스
004440,삼일씨엔에스
232830,시큐센
312610,에이에프더블류
091090,세원이앤씨
009460,한창제지
262840,아이퀘스트
153490,우리이앤엘
014970,삼륭물산
023960,에쓰씨엔지니어링
198440,고려시멘트
181340,이즈미디어
054540,삼영엠텍
024830,세원물산
101390,아이엠
332290,누보
057540,옴니시스템
007610,선도전기
175140,인포마크
040610,SG&G
419700,이브이파킹서비스
052460,아이크래프트
000725,현대건설우
045060,오공
032580,피델릭스
005305,롯데칠성우
139050,시티랩스
007530,와이엠
226360,KH 건설
069410,엔텔스
004870,티웨이홀딩스
012340,뉴인텍
033560,블루콤
053590,한국테크놀로지
417180,핑거스토리
036690,코맥스
008370,원풍
031510,오스템
340440,세림B&G
278990,EMB
002410,범양건영
080010,이상네트웍스
038620,위즈코프
123010,아이윈플러스
037760,쎄니트
109960,에이프로젠 H&G
002290,삼일기업공사
049630,재영솔루텍
297570,알로이스
023150,MH에탄올
045520,크린앤사이언스
090150,아이윈
019770,서연탑메탈
429270,시지트로닉스
089140,넥스턴바이오
221840,하이즈항공
328380,솔트웨어
046310,백금T&A
048770,TPC
221980,케이디켐
032790,엠젠솔루션
038950,파인디지털
208710,바이오로그디바이스
052860,아이앤씨
146060,율촌
193250,와이제이엠게임즈
318410,비비씨
37550L,DL이앤씨2우(전환)
085910,네오티스
138070,신진에스엠
419540,비스토스
012200,계양전기
102950,아하
019540,일지테크
101240,씨큐브
177830,파버나인
034300,신세계건설
153460,네이블
228340,동양파일
391060,엔에이치스팩20호
227100,에이치앤비디자인
065650,메디프론
003535,한화투자증권우
002880,대유에이텍
145270,케이탑리츠
020180,대신정보통신
331520,밸로프
089150,케이씨티
051780,큐로홀딩스
005670,푸드웰
065440,이루온
289010,아이스크림에듀
051630,진양화학
195500,마니커에프앤지
023770,플레이위드
162120,루켄테크놀러지스
448900,한국피아이엠
039010,현대에이치티
203450,유니온커뮤니티
032980,바이온
317240,TS트릴리온
006050,국영지앤엠
024840,KBI메탈
197140,디지캡
072130,유엔젤
245620,EDGC
013810,스페코
900110,이스트아시아홀딩스
054300,팬스타엔터프라이즈
192410,휴림네트웍스
012280,영화금속
035620,바른손이앤에이
187270,신화콘텍
037400,우리엔터프라이즈
010770,평화홀딩스
032960,동일기연
222980,한국맥널티
192390,윈하이텍
021650,한국큐빅
079970,투비소프트
327610,펨토바이오메드
214870,뉴지랩파마
198080,엔피디
215790,이노인스트루먼트
121850,코이즈
131220,대한과학
131090,시큐브
019175,신풍제약우
006570,대림통상
123840,한일진공
302920,더콘텐츠온
263020,디케이앤디
065170,비엘팜텍
032750,삼진
317120,라닉스
291810,핀텔
143540,영우디에스피
219550,디와이디
332370,아이디피
448740,삼성스팩8호
031860,에스유홀딩스
018680,서울제약
210120,빅텐츠
354390,바스칸바이오제약
122830,원포유
005320,국동
119500,포메탈
051390,YW
238200,비피도
290560,신시웨이
356890,싸이버원
353190,휴럼
089530,에이티세미콘
176590,코나솔
067010,이씨에스
021040,대호특수강
114450,그린생명과학
030350,드래곤플라이
093240,형지엘리트
006920,모헨즈
036180,지더블유바이텍
006200,한국전자홀딩스
017510,세명전기
080530,코디
290660,네오펙트
083640,인콘
123750,알톤스포츠
005820,원림
039310,세중
079170,한창산업
092600,앤씨앤
001070,대한방직
184230,SGA솔루션즈
054090,삼진엘앤디
000760,이화산업
129890,앱코
127710,아시아경제
114630,폴라리스우노
130500,GH신소재
187790,나노
009190,대양금속
187660,에이디엠코리아
189860,서전기전
017000,신원종합개발
008600,윌비스
036480,대성미생물
372800,아이티아이즈
020400,대동금속
000215,DL우
045510,정원엔시스
025880,케이씨피드
048470,대동스틸
042940,상지카일룸
006125,SK디스커버리우
336040,타스컴
303360,프로티아
001810,무림SP
343090,HLB사이언스
036000,예림당
230980,비유테크놀러지
060380,동양에스텍
243870,굿센
115480,씨유메디칼
075130,플랜티넷
008470,부스타
045300,성우테크론
131760,파인텍
313760,윌링스
050120,ES큐브
060240,룽투코리아
016100,리더스코스메틱
076610,해성옵틱스
435620,하나금융25호스팩
060900,DGP
101000,상상인인더스트리
071850,캐스텍코리아
37550K,DL이앤씨우
016920,카스
024070,WISCOM
320000,윈텍
163430,디피코
001000,신라섬유
246250,에스엘에스바이오
204630,스튜디오산타클로스
065500,오리엔트정공
010400,우진아이엔에스
013000,세우글로벌
012620,원일특강
091970,나노캠텍
014100,메디앙스
168490,한국패러랠
043590,웰킵스하이텍
113810,디젠스
003465,유화증권우
089230,THE E&M
095910,에스에너지
200580,메디쎄이
005030,부산주공
331380,포커스에이치엔에스
044480,블레이드 Ent
080720,한국유니온제약
001420,태원물산
252500,세화피앤씨
456570,아이엠지티
215480,토박스코리아
318160,셀바이오휴먼텍
000950,전방
049120,파인디앤씨
311960,에이아이더뉴트리진
133820,화인베스틸
084670,동양고속
290270,휴네시온
104040,대성파인텍
002690,동일제강
352940,인바이오
093380,풍강
190650,코리아에셋투자증권
016670,디모아
082660,코스나인
086060,진바이오텍
208350,지란지교시큐리티
094860,네오리진
080470,성창오토텍
084870,TBH글로벌
045340,토탈소프트
002070,비비안
002680,한탑
035460,기산텔레콤
900340,윙입푸드
296640,이노룰스
237750,피앤씨테크
380540,옵티코어
052770,아이톡시
258790,소프트캠프
026040,제이에스티나
072950,빛샘전자
138360,협진
007120,미래아이앤지
043710,서울리거
148780,비플라이소프트
065570,삼영이엔씨
101400,엔시트론
131180,딜리
054180,메디콕스
050760,에스폴리텍
008775,호텔신라우
032080,아즈텍WB
035200,프럼파스트
117670,알파홀딩스
033050,제이엠아이
111870,KH 전자
079000,와토스코리아
018620,우진비앤지
456190,큐라켐
079190,케스피온
048830,엔피케이
317530,캐리소프트
083470,이엠앤아이
003680,한성기업
019660,글로본
452980,신한제11호스팩
434190,탈로스
012210,삼미금속
043090,엑서지21
049470,SGA
060260,뉴보텍
148250,알엔투테크놀로지
019570,리더스 기술투자
009310,참엔지니어링
310870,디와이씨
067730,로지시스
025890,한국주강
002420,세기상사
011090,에넥스
091340,S&K폴리텍
331920,셀레믹스
038340,MIT
032800,판타지오
044380,주연테크
439250,삼성스팩7호
006380,카프로
003475,유안타증권우
191600,블루탑
154040,다산솔루에타
009140,경인전자
081580,성우전자
154030,아시아종묘
014910,성문전자
000040,KR모터스
085810,알티캐스트
065150,DSEN
044780,에이치케이
130740,티피씨글로벌
030720,동원수산
344860,이노진
225590,패션플랫폼
058530,파나케이아
063760,이엘피
051380,피씨디렉트
333050,모코엠시스
079650,서산
076340,관악산업
053060,세동
308100,까스텔바작
019490,하이트론
032280,삼일
038530,케이바이오
015020,이스타코
039740,한국정보공학
084440,유비온
365900,브이씨
002820,SUN&L
001465,BYC우
275630,에스에스알
001210,금호전기
025870,신라에스지
290690,소룩스
099410,동방선기
206950,볼빅
058450,엔터파트너즈
179530,애드바이오텍
073190,듀오백
00499K,롯데지주우
035290,골드앤에스
217620,디딤이앤에프
068940,셀피글로벌
33626L,두산퓨얼셀2우B
322970,무진메디
446440,에피바이오텍
346010,타이드
900070,글로벌에스엠
054940,엑사이엔씨
008290,원풍물산
002870,신풍
054410,케이피티유
027040,서울전자통신
224060,더코디
023790,동일철강
403360,라피치
103230,에스앤더블류
900300,오가닉티코스메틱
019685,대교우B
361670,삼영에스앤씨
402420,켈스
900120,씨엑스아이
451700,엔에이치스팩29호
106240,파인테크닉스
424760,벨로크
060480,국일신동
054220,비츠로시스
043200,파루
233250,메디안디노스틱
003495,대한항공우
001685,대상우
079950,인베니아
335870,윙스풋
043100,솔고바이오
188260,세니젠
086220,비엘헬스케어
225430,케이엠제약
191410,육일씨엔에쓰
219750,지티지웰니스
098660,에스티오
149010,아이케이세미콘
215380,우정바이오
169670,코스텍시스템
257990,나우코스
084695,대상홀딩스우
196700,웹스
017250,인터엠
379390,이성씨엔아이
073540,에프알텍
279060,이노벡스
066430,와이오엠
005257,녹십자홀딩스2우
043360,디지아이
377460,위니아에이드
299910,베스파
088790,진도
311060,엘에이티
223310,커머스마이너
900260,로스웰
004365,세방우
001770,SHD
159910,스킨앤스킨
069140,누리플랜
010420,한솔PNS
134060,이퓨쳐
208860,엔지스테크널러지
207490,에이펙스인텍
001140,국보
033790,스카이문스테크놀로지
065770,CS
005110,한창
114120,크루셜텍
026910,광진실업
250930,예선테크
152550,한국ANKOR유전
115570,스타플렉스
123330,제닉
025620,제이준코스메틱
070590,한솔인티큐브
347700,라이프시맨틱스
054630,에이디칩스
212310,휴벡셀
464680,KB제27호스팩
244460,올리패스
067770,세진티에스
115530,씨엔플러스
121890,에스디시스템
011080,형지I&C
072520,제넨바이오
004105,태양금속우
199150,데이터스트림즈
390110,애니메디솔루션
214310,에스엘에너지
456700,길교이앤씨
070300,엑스큐어
069330,유아이디
071460,위니아
251280,안지오랩
900280,골든센츄리
065690,파커스
050090,비케이홀딩스
446600,카이바이오텍
108675,LX하우시스우
35320K,대덕전자1우
468510,삼성스팩9호
101680,한국정밀기계
000300,대유플러스
007815,코리아써우
223220,로지스몬
317860,노드메이슨
062970,피피아이
253610,루트락
002355,넥센타이어1우B
052960,태양3C
372290,하나머스트7호스팩
096870,엘디티
004835,덕성우
030790,비케이탑스
044180,KD
449020,유안타제13호스팩
001795,대한제당우
222670,플럼라인생명과학
086460,큐러블
078860,아이오케이
404950,DB금융스팩10호
071950,코아스
065420,에스아이리소스
149300,아퓨어스
283100,노보믹스
33637L,솔루스첨단소재2우B
000087,하이트진로2우B
217880,틸론
439410,엔에이치스팩26호
900270,헝셩그룹
208850,이비테크
466910,엔에이치스팩30호
430230,하나금융24호스팩
457630,대신밸런스제16호스팩
199290,바이오프로테크
388610,지에프씨생명과학
179720,렌딩머신
224760,엔에스컴퍼니
000075,삼양홀딩스우
004255,NPC우
238500,로보쓰리에이아이앤로보틱스
106520,노블엠앤비
427950,하나금융23호스팩
140910,에이리츠
227420,도부마스크
440820,엔에이치스팩27호
244880,나눔테크
008500,일정실업
296520,가이아코퍼레이션
424140,케이비제21호스팩
000885,한화우
406760,하나금융21호스팩
002025,코오롱우
436530,케이비제22호스팩
046070,코다코
217480,에스디생명공학
331660,한국미라클피플사
393360,신한제8호스팩
254160,제이엠멀티
422040,엔에이치스팩23호
413630,유진스팩8호
457390,대신밸런스제15호스팩
18064K,한진칼우
286000,씨엔티드림
454750,하나28호스팩
426550,IBKS제19호스팩
430220,신영스팩8호
442310,대신밸런스제14호스팩
45014K,코오롱모빌리티그룹우
469880,하나30호스팩
38380K,LX홀딩스1우
177350,베셀
224810,엄지하우스
397880,교보11호스팩
412930,미래에셋비전스팩1호
351020,미쥬
248020,젬
438220,대신밸런스제13호스팩
03481K,해성산업1우
003075,코오롱글로벌우
000225,유유제약1우
001067,JW중외제약2우B
421800,교보12호스팩
425290,삼성스팩6호
258250,셀젠텍
418170,하나금융22호스팩
436610,한국제11호스팩
388800,유진스팩7호
446750,하나26호스팩
430460,한화플러스제3호스팩
236340,메디젠휴먼케어
446840,키움제8호스팩
178600,대동고려삼
341310,이앤에치
435380,유안타제10호스팩
174880,장원테크
189350,코셋
447690,아이오바이오
103660,씨앗
448370,하나27호스팩
456440,DB금융스팩11호
445970,신영스팩9호
001065,JW중외제약우
112190,KC산업
458320,KB제26호스팩
430700,유안타제9호스팩
454640,하나29호스팩
289170,바이오텐
415580,상상인제3호스팩
136660,큐엠씨
405640,신한제9호스팩
066830,제노텍
058220,아리온
093510,엔지브이아이
400840,하이제7호스팩
444920,유안타제11호스팩
005725,넥센우
419270,신영스팩7호
455910,에스케이증권제9호스팩
437780,엔에이치스팩24호
377400,하이제6호스팩
450050,하이제8호스팩
446190,미래에셋비전스팩2호
452670,상상인제4호스팩
202960,판도라티비
455310,한화플러스제4호스팩
448830,미래에셋비전스팩3호
008355,남선알미우
439730,IBKS제20호스팩
299670,에스엠비나
448760,IBKS제22호스팩
380320,삼성머스트스팩5호
45226K,한화갤러리아우
234070,에이원알폼
446150,유안타제12호스팩
00806K,대덕1우
145995,삼양사우
250030,진코스텍
150440,피노텍
442770,IBKS제21호스팩
185190,수프로
000325,노루홀딩스우
001515,SK증권우
450940,유안타제14호스팩
004985,성신양회우
238170,엔에스엠
233990,질경이
445360,비엔케이제1호스팩
455250,KB제25호스팩
467930,IBKS제23호스팩
464440,한국제13호스팩
456490,교보14호스팩
458610,한국제12호스팩
440790,교보13호스팩
462020,에이치엠씨제6호스팩
386580,한화플러스제2호스팩
433530,키움제7호스팩
435870,에스케이증권제8호스팩
26490K,크라운제과우
090355,노루페인트우
236030,씨알푸드
418210,신한제10호스팩
161570,THE MIDONG
465320,교보15호스팩
442130,유진스팩9호
36328K,티와이홀딩스우
438580,엔에이치스팩25호
413600,키움제6호스팩
007575,일양약품우
457940,에스케이증권제10호스팩
116100,태양기계
014825,동원시스템즈우
006345,대원전선우
001755,한양증권우
005745,크라운해태홀딩스우
258050,테크트랜스
00781K,코리아써키트2우B
448780,마이크로엔엑스
258540,에스엘테라퓨틱스
000145,하이트진로홀딩스우
005965,동부건설우
217910,에스제이켐
014285,금강공업우
114920,대주이엔티
121060,유니포인트
276240,엘리비젼
224020,에스케이씨에스
266470,바이오인프라생명과학
208890,미래엔에듀파트너
004545,깨끗한나라우
002995,금호건설우
012205,계양전기우
215570,크로넥스
092590,럭스피아
270210,에스알바이오텍
011155,CJ씨푸드1우
266870,파워풀엑스
009415,태영건설우
004415,서울식품우
000545,흥국화재우
002785,진흥기업우B
140660,위월드
014915,성문전자우
183410,골프존데카
032685,소프트센우
000227,유유제약2우B
001525,동양우
002787,진흥기업2우B
266170,뿌리깊은나무들
413300,티엘엔지니어링
001527,동양2우B
318660,타임기술
021045,대호특수강우
299480,지앤이헬스케어
288490,나라소프트
217320,썬테크
308700,테크엔
245450,씨앤에스링크
322190,베른
141020,디에스앤엘
